Object_ComplaintNo,Object_ObjectNumber,ObjectType,Position,SafetyEquip,InjuryLevel,Age,Sex,DirectionOfTravel,ObjectID,DriverAction,LightConditionsA,LightConditionsB,TrafficControlDev,TrafficControlCond,PedestrianAction,ContribRoadCond,ContribVehCond,UnsafeSpeed,DriverPedCondition,PrimaryEvent,StartMonth,StartDay,StartTime,Severity,VehicleCount,InjuredCount,FatalityCount,HitRunFlag,SurfaceConditions,EnvironConditions,DamageGE1000,SpecialFacility,RoadAlignA,RoadAlignB,RoadClass,CollLocation,Address
07297332,02,2,12,08,NO INJURY,019,F,,07,00,03,02,02,01,01,00,00,00,99,01,200708,26,0127,03,1,0,0,2,02,02,NO,01,01,01,04,02,17 AV SW & 4 ST SW
07297391,02,2,12,08,MAJOR INJURY,018,M,,07,00,03,99,06,01,01,00,00,00,02,01,200708,26,0210,02,1,1,0,1,02,02,NO,01,01,01,02,02,15 AV SW & 5 ST SW
07298085,02,2,12,08,NO INJURY,000,M,,07,00,01,01,01,00,01,00,00,00,01,01,200708,26,1925,02,1,1,0,1,01,01,,09,01,01,02,01,TEMPLE DR NE & 52 ST NE
07298491,02,2,12,08,MINOR INJURY,043,F,,07,00,01,01,01,00,01,00,00,00,01,01,200708,27,0728,02,1,1,0,2,02,01,NO,01,01,01,02,02,3 ST SW & 59 AV SW
07299034,02,2,12,08,NO INJURY,010,F,,07,00,01,01,06,99,01,00,00,00,01,01,200708,27,1520,03,1,0,0,1,01,01,,01,01,01,02,02,1400 39 ST SE
07299894,02,2,12,08,MINOR INJURY,019,M,,07,00,01,01,06,01,01,00,00,00,01,01,200708,27,2045,02,2,1,0,2,01,01,NO,01,01,01,02,02,28 AV NE & 56 ST NE
07299894,02,2,12,08,MINOR INJURY,019,M,,07,00,01,01,06,01,01,00,00,00,01,01,200708,27,2045,02,2,1,0,2,01,01,NO,01,01,01,02,02,28 AV NE & 56 ST NE
07300264,02,2,12,08,NO INJURY,014,M,,07,00,01,01,01,00,01,00,00,00,01,01,200708,28,1445,03,1,0,0,1,01,01,NO,01,01,01,02,01,8004 ELBOW DR SW
07302934,02,2,12,08,MINOR INJURY,039,F,,07,00,01,01,06,01,01,00,00,00,01,01,200708,14,0810,02,1,1,0,2,01,01,,01,01,01,04,02,HORTON RD SW & SOUTHLAND DR SW
07303358,02,2,12,08,MINOR INJURY,054,F,,07,00,03,02,01,00,03,00,00,00,01,01,200708,30,2138,02,1,1,0,2,01,01,NO,01,01,02,03,02,JAMES MCKEVITT RD SW & MACLEOD TR SW
07304433,02,2,12,08,MINOR INJURY,029,M,,07,00,01,00,99,99,98,00,00,00,99,01,200708,31,1705,02,1,1,0,1,01,01,NO,09,01,01,08,08,3625 SHAGANAPPI TR NW
07305942,01,2,12,08,MINOR INJURY,039,F,,07,00,02,01,01,00,02,00,00,00,01,01,200709,01,1908,02,1,1,0,2,01,01,NO,01,01,01,02,01,5520 TEMPLE DR NE
07306906,02,2,12,99,MINOR INJURY,022,M,,07,00,03,02,01,00,03,00,00,00,03,01,200709,01,0200,02,1,1,0,1,01,01,,01,01,01,02,01,341 10 AV SW
07307499,03,2,12,08,NO INJURY,022,F,,07,00,03,02,01,00,98,00,00,00,99,01,200709,02,2226,02,2,1,0,2,01,01,YES,06,01,01,02,01,48 SADDLECREST TC NE
07307499,03,2,12,08,NO INJURY,022,F,,07,00,03,02,01,00,98,00,00,00,99,01,200709,02,2226,02,2,1,0,2,01,01,YES,06,01,01,02,01,48 SADDLECREST TC NE
07307499,02,2,12,08,MAJOR INJURY,042,F,,07,00,03,02,01,00,98,00,00,00,01,01,200709,02,2226,02,2,1,0,2,01,01,YES,06,01,01,02,01,48 SADDLECREST TC NE
07307499,02,2,12,08,MAJOR INJURY,042,F,,07,00,03,02,01,00,98,00,00,00,01,01,200709,02,2226,02,2,1,0,2,01,01,YES,06,01,01,02,01,48 SADDLECREST TC NE
07308504,02,2,12,08,MINOR INJURY,011,F,,07,00,01,00,06,01,01,00,00,00,01,01,200709,03,1600,02,1,1,0,1,01,01,NO,01,01,01,03,02,32 AV NE & 56 ST NE
07308960,02,2,12,08,MAJOR INJURY,022,M,,07,00,03,02,00,00,03,00,00,00,98,01,200709,03,2230,02,1,1,0,1,01,01,NO,01,00,00,00,08,900 44 ST SE
07309104,02,2,12,08,MINOR INJURY,049,M,,07,00,99,99,99,99,0*,00,00,00,99,01,200709,04,0555,02,1,1,0,1,99,99,,01,09,09,09,09,EDMONTON TR NE & 1 AV NE
07309866,02,2,12,08,MINOR INJURY,024,F,,07,00,01,00,01,00,03,00,00,00,99,01,200709,04,1814,02,1,1,0,2,01,01,NO,01,01,01,04,01,1695 32 AV NE
07310648,03,2,12,08,MINOR INJURY,025,M,,07,00,01,00,02,01,03,00,00,00,99,05,200709,05,1120,02,2,2,0,2,01,01,YES,01,09,09,09,09,MCKNIGHT BV NE & 12 ST NE
07310648,03,2,12,08,MINOR INJURY,025,M,,07,00,01,00,02,01,03,00,00,00,99,05,200709,05,1120,02,2,2,0,2,01,01,YES,01,09,09,09,09,MCKNIGHT BV NE & 12 ST NE
07311241,02,2,12,08,MAJOR INJURY,017,F,,07,00,01,01,01,00,98,00,00,00,01,07,200709,05,1930,02,1,1,0,1,01,01,,01,01,01,01,02,MACLEOD TR S & 11 AV SW
07311634,02,2,12,08,MINOR INJURY,019,M,,07,00,03,02,01,00,98,00,00,00,02,01,200709,06,0251,02,1,1,0,1,01,01,NO,09,01,01,08,01,4630 MACLEOD TR S
07313560,01,2,12,08,MINOR INJURY,043,F,,07,00,01,01,01,00,98,00,00,00,01,07,200709,07,1700,02,1,1,0,2,01,01,,01,01,01,02,01,7403 HUNTERVIEW DR NW
07315583,02,2,12,99,MINOR INJURY,064,M,,07,00,02,01,01,00,03,00,00,00,01,01,200709,09,0845,02,1,1,0,1,01,98,NO,01,03,01,02,02,19 AV SE & 35 ST SE
07315959,02,2,12,08,*,019,F,,07,00,01,01,01,00,01,01,00,00,01,01,200709,09,1703,02,1,1,0,1,01,01,NO,01,01,01,02,01,TARADALE DR NE & TARINGTON RD NE
07316568,02,2,12,08,MINOR INJURY,031,M,,07,00,02,01,06,01,01,00,00,00,01,01,200709,10,0930,02,1,1,0,2,01,01,NO,01,01,01,02,02,15 AV SW & 8 ST SW
07317731,02,2,12,08,MINOR INJURY,058,,,07,00,01,01,06,01,01,00,00,00,01,01,200709,11,0732,02,1,1,0,2,01,01,NO,01,01,01,02,02,14 ST SW & 33 AV SW
07317814,02,2,12,99,NO INJURY,014,M,,07,00,01,00,06,01,02,00,00,00,01,01,200709,11,0900,03,1,0,0,1,01,01,,01,01,02,09,02,312 MT DOUGLAS CL SE
07317942,02,2,12,08,MINOR INJURY,040,M,,07,00,01,00,01,00,03,00,00,00,01,01,200709,11,1015,02,2,1,0,2,01,01,,01,02,01,01,01,2001 AIRPORT RD NE
07317942,02,2,12,08,MINOR INJURY,040,M,,07,00,01,00,01,00,03,00,00,00,01,01,200709,11,1015,02,2,1,0,2,01,01,,01,02,01,01,01,2001 AIRPORT RD NE
07318129,02,2,12,08,NO INJURY,020,M,,07,00,01,01,02,01,01,00,00,00,01,01,200709,11,1355,03,2,0,0,2,01,01,NO,02,01,01,03,02,CROWCHILD TR NW & 32 AV NW
07319092,02,2,12,08,MINOR INJURY,035,F,,07,00,03,02,01,00,01,00,00,00,01,01,200709,12,0630,02,1,1,0,2,02,02,,09,00,00,08,08,10002 HIDDEN VALLEY DR NW
07319712,02,2,12,08,MINOR INJURY,019,M,,07,00,01,01,02,01,01,00,00,00,01,01,200709,12,1920,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV SW & 24 ST SW
07320178,02,2,12,08,MAJOR INJURY,054,M,,07,00,03,02,02,01,01,00,00,00,01,04,200709,13,0635,02,1,1,0,2,01,01,NO,01,01,01,01,02,1 ST SE & 6 AV SE
07320379,02,2,12,08,MINOR INJURY,017,M,N,07,00,03,02,98,01,01,00,00,00,01,01,200709,13,0600,02,1,1,0,1,01,02,YES,01,09,09,09,02,MCKINNON DR NE & MCKINNON RD NE
07320647,02,2,12,08,MAJOR INJURY,057,M,,07,00,01,01,01,00,03,00,00,00,99,07,200709,13,1508,02,1,1,0,2,01,01,NO,01,01,01,02,01,26 AV NE & 60 ST NE
07322033,02,2,12,99,NO INJURY,000,F,,07,00,01,00,02,99,98,00,00,00,99,01,200709,14,1640,03,1,0,0,2,01,01,NO,01,01,01,02,02,11 AV SW & 14 ST SW
07322760,01,2,12,08,NO INJURY,000,F,,07,00,03,02,01,00,04,00,00,00,99,01,200709,15,0150,03,1,0,0,1,01,01,,01,01,01,02,02,13 ST SW & 17 AV SW
07323028,01,2,12,08,MINOR INJURY,015,M,,07,00,01,00,01,00,02,00,00,00,01,01,200709,15,0900,02,1,1,0,2,01,01,NO,01,01,01,03,01,EDMONTON TR NE & MCKNIGHT BV NE
07325757,02,2,12,08,MINOR INJURY,027,M,,07,00,01,01,01,00,98,00,00,00,01,01,200709,17,1000,02,1,1,0,2,99,99,NO,09,09,09,09,01,2850 HOPEWELL PL NE
07329051,02,2,12,08,MINOR INJURY,017,F,,07,00,01,01,06,01,01,00,00,00,01,01,200709,20,0800,02,1,1,0,2,01,01,NO,01,01,01,02,02,RUNDLEHORN DR NE & 52 ST NE
07329380,02,2,12,08,MAJOR INJURY,072,F,,07,00,01,01,00,00,01,00,00,00,01,01,200709,20,1300,02,1,1,0,1,01,01,,01,01,01,02,02,17 AV SE & 48 ST SE
07329506,01,2,12,08,MINOR INJURY,052,M,,07,00,01,01,01,00,02,00,00,00,00,01,200709,20,1500,02,1,1,0,2,01,01,NO,01,01,01,01,01,601 1 ST SE
07330259,02,2,12,08,MAJOR INJURY,050,F,,07,00,03,02,01,00,03,00,00,00,99,01,200709,21,0644,02,1,1,0,2,01,01,NO,09,01,01,02,01,6455 MACLEOD TR S
07330300,02,2,12,08,MAJOR INJURY,035,F,,07,00,02,02,06,01,01,00,00,00,01,01,200709,21,0823,02,1,1,0,2,01,01,,01,01,01,01,01,7 ST SW & 9 AV SW
07330325,02,2,12,08,MAJOR INJURY,055,F,W,07,00,01,00,02,01,01,00,00,00,01,01,200709,21,0855,02,1,1,0,2,01,01,,01,01,01,02,02,12 ST SE & 9 AV SE
07330600,02,2,12,08,MINOR INJURY,044,M,,07,00,01,00,01,00,98,00,00,00,01,01,200709,21,1353,02,1,1,0,2,01,01,NO,01,01,01,02,02,EVERGLEN RI SW & EVERGLEN WY SW
07332648,01,2,12,08,MAJOR INJURY,045,M,S,07,00,03,02,02,01,02,00,00,00,02,01,200709,22,2330,02,1,1,0,2,02,02,NO,01,01,01,02,02,17 AV SE & 44 ST SE
07332877,01,2,12,08,MINOR INJURY,026,F,,07,00,03,02,01,00,02,00,00,00,02,01,200709,23,0224,02,1,1,0,2,02,02,NO,01,01,01,02,01,219 10 AV SW
07333857,02,2,12,99,MAJOR INJURY,026,M,,07,00,03,0*,01,00,98,00,00,00,01,01,200709,23,2000,02,1,1,0,1,01,01,NO,09,01,01,08,08,FAIRMOUNT DR SE & HERITAGE DR SE
07334298,02,2,12,08,MAJOR INJURY,071,M,,07,00,01,02,06,01,98,00,00,00,99,01,200709,24,1235,02,1,1,0,2,01,01,NO,01,02,02,03,02,COUNTRY HILLS BV NE & HARVEST HILLS BV NE
07337777,02,2,12,08,MINOR INJURY,004,F,,07,00,01,01,01,00,02,00,00,00,01,01,200709,27,0828,02,1,1,0,2,01,01,NO,01,01,01,02,01,10959 HIDDEN VALLEY DR NW
07337858,02,2,12,08,MINOR INJURY,067,F,,07,00,01,01,06,01,01,00,00,00,01,01,200709,27,1000,02,1,1,0,2,01,01,NO,09,00,00,00,08,6455 MACLEOD TR S
07338072,02,2,12,08,MINOR INJURY,025,F,,07,00,01,01,06,01,01,00,00,00,01,01,200709,27,1300,02,1,1,0,2,01,01,NO,01,01,01,02,02,29 ST NE & 32 AV NE
07338496,02,2,12,08,MINOR INJURY,026,M,,07,00,01,00,06,01,01,00,00,00,01,01,200709,27,1848,02,1,1,0,2,01,01,NO,01,00,00,00,09,14 ST SW & 23 AV SW
07339172,01,2,12,08,MAJOR INJURY,014,M,,07,00,01,01,01,00,02,00,00,00,01,01,200709,28,0905,02,1,1,0,2,01,01,YES,01,09,09,09,09,MORLEY TR NW & 19 ST NW
07339244,02,2,12,08,MINOR INJURY,008,M,,07,00,01,01,06,01,01,00,00,00,01,01,200709,28,1015,02,1,1,0,2,01,01,NO,01,01,01,02,02,PARKDALE BV NW & 29 ST NW
07340093,02,2,12,08,MINOR INJURY,022,M,,07,00,03,02,06,01,01,00,00,00,01,01,200709,28,2230,02,1,1,0,2,02,02,NO,01,01,01,03,02,BEDDINGTON BV NE & CENTRE ST N
07341049,01,2,12,08,NO INJURY,021,M,,07,00,99,99,99,00,0*,00,00,00,99,01,200709,29,1600,03,1,0,0,*,99,99,YES,01,09,09,09,09,11 AV SW & 14 ST SW
07341219,01,2,12,08,MINOR INJURY,038,M,,07,00,03,02,02,03,02,00,00,00,99,01,200709,29,1940,02,1,1,0,2,01,01,,01,01,01,03,02,36 ST NE & 8 AV NE
07341411,01,2,12,08,MINOR INJURY,046,M,,07,00,03,02,02,01,02,00,00,00,03,01,200709,29,2200,02,1,1,0,2,01,01,YES,01,01,01,03,02,MACLEOD TR S & 42 AV SW
07342059,02,2,12,08,MINOR INJURY,021,F,,07,00,01,00,01,00,98,00,00,00,99,01,200709,29,1530,02,1,1,0,2,01,01,YES,09,09,09,08,08,6455 MACLEOD TR S
07343471,02,2,12,08,MINOR INJURY,064,F,,07,00,02,01,01,00,01,00,00,00,01,01,200710,01,1840,02,1,1,0,2,01,01,YES,01,01,01,03,02,32 AV NE & 38 ST NE
07343588,01,2,12,08,MAJOR INJURY,019,M,S,07,00,03,02,01,00,02,00,00,00,02,01,200710,01,2050,02,1,1,0,2,01,01,NO,01,01,01,02,01,10 ST SW & 17 AV SW
07343941,01,2,12,08,MAJOR INJURY,026,F,,07,00,01,00,02,01,02,00,00,00,01,01,200710,02,0738,02,1,1,0,2,01,01,YES,01,01,01,02,02,16 AV NW & 29 ST NW
07344245,02,2,12,98,MINOR INJURY,017,M,,07,00,01,00,99,99,01,00,00,00,99,07,200710,02,1255,02,1,2,0,2,99,01,NO,01,01,01,09,02,CASTLEBROOK DR NE & FALCONRIDGE BV NE
07344245,03,2,12,98,MINOR INJURY,015,M,,07,00,01,00,99,99,01,00,00,00,99,07,200710,02,1255,02,1,2,0,2,99,01,NO,01,01,01,09,02,CASTLEBROOK DR NE & FALCONRIDGE BV NE
07344514,02,2,12,99,NO INJURY,064,M,,07,00,01,00,06,01,01,00,00,00,98,01,200710,02,0000,03,1,0,0,1,01,01,,01,01,01,02,02,12 AV SE & 36 ST SE
07344687,02,2,12,99,MINOR INJURY,039,F,,07,00,01,01,01,00,01,00,00,00,01,01,200710,02,1830,02,1,1,0,2,01,01,NO,01,01,01,02,02,HUNTERBROOK RD NW & HUNTERQUAY RD NW
07345385,02,2,12,0*,NO INJURY,042,M,,07,00,03,02,03,01,01,00,00,00,00,01,200710,03,0645,03,1,0,0,2,01,01,,01,01,02,03,02,MCKENZIE LAKE BV SE & MOUNTAIN PARK DR SE
07346866,02,2,12,08,MINOR INJURY,046,M,,07,00,01,01,01,00,03,00,00,00,01,01,200710,04,1400,02,2,1,0,2,01,01,NO,09,01,01,09,09,15 MILLRISE BV SW
07346913,02,2,12,08,MINOR INJURY,054,F,,07,00,01,01,01,00,03,00,00,00,01,01,200710,04,1435,02,1,1,0,2,01,01,NO,09,01,01,08,08,1601 10 ST NW
07346943,02,2,12,08,MAJOR INJURY,003,F,,07,00,01,01,01,00,98,00,00,00,01,01,200710,04,1450,02,1,1,0,2,01,01,NO,01,01,01,02,01,PRESTWICK AV SE & PRESTWICK CI SE
07349402,02,2,12,08,MINOR INJURY,057,M,S,07,00,01,01,01,00,01,00,00,00,01,01,200710,06,1545,02,1,2,0,2,01,01,NO,09,01,01,02,02,100 ANDERSON RD SE
07349402,03,2,12,08,MINOR INJURY,054,F,S,07,00,01,01,01,00,01,00,00,00,01,01,200710,06,1545,02,1,2,0,2,01,01,NO,09,01,01,02,02,100 ANDERSON RD SE
07349856,02,2,12,99,MINOR INJURY,032,M,,07,00,03,02,03,99,01,00,00,00,02,01,200710,06,2317,02,1,1,0,1,01,01,,01,01,01,02,02,1 ST SW & 13 AV SW
07352498,01,2,12,08,MAJOR INJURY,047,F,S,07,00,01,01,01,00,02,00,00,00,01,01,200710,09,1100,02,1,1,0,2,01,01,,09,01,01,04,01,CENTRE ST N & 12 AV NE
07352691,02,2,12,99,MINOR INJURY,088,M,,07,00,01,00,01,00,98,00,00,00,01,01,200710,09,1244,02,1,1,0,2,01,01,NO,01,01,01,02,01,15 2730 19 AV SE
07354662,02,2,12,08,MINOR INJURY,015,F,,07,00,03,99,06,99,01,00,00,00,01,01,200710,10,2207,02,1,1,0,1,01,01,,01,00,00,04,02,MONTGOMERY AV NW & 16 AV NW
07354945,02,2,12,08,MAJOR INJURY,023,F,,07,00,01,01,02,01,01,00,00,00,01,01,200710,11,0725,02,1,1,0,2,01,01,NO,01,01,01,03,02,ELBOW DR SW & MALIBOU RD SW
07355626,02,2,12,08,MINOR INJURY,019,M,,07,00,99,99,99,00,98,00,00,00,03,01,200710,06,2200,02,1,1,0,1,99,99,,01,09,09,09,09,RUNDLEHORN DR NE & 41 ST NE
07357580,02,2,12,08,MINOR INJURY,024,M,,07,00,03,02,01,00,03,00,00,00,03,01,200710,13,0310,02,1,1,0,2,01,01,,01,01,01,03,01,MACLEOD TR S & 45 AV SW
07360311,01,2,12,08,MINOR INJURY,015,F,,07,00,01,01,02,01,02,00,00,00,01,01,200710,15,1300,02,1,1,0,2,01,01,,01,01,01,02,02,SUN VALLEY BV SE & SUNPARK DR SE
07360431,02,2,12,08,NO INJURY,018,M,,07,00,01,00,06,98,01,00,00,00,01,01,200710,15,1440,03,1,0,0,2,01,01,NO,01,01,01,02,02,ELBOW DR SW & 61 AV SW
07360757,01,2,12,08,MINOR INJURY,026,M,W,07,00,03,02,01,00,02,00,00,00,01,01,200710,15,1915,02,1,1,0,2,01,01,YES,01,01,01,02,01,44 ST SE & 8 AV SE
07361858,01,2,12,08,MINOR INJURY,024,M,,07,00,01,01,01,00,02,00,00,00,01,01,200710,16,1625,02,1,1,0,2,01,01,YES,09,01,01,02,01,1601 AIRPORT RD NE
07362711,02,2,12,08,MINOR INJURY,021,F,,07,00,01,01,06,01,01,00,00,00,01,01,200710,17,1015,02,1,1,0,1,01,01,,01,01,01,01,02,MACLEOD TR S & 6 AV SW
07364581,02,2,12,08,MINOR INJURY,047,M,,07,00,03,02,01,00,01,00,00,00,01,01,200710,18,1903,02,1,1,0,2,01,01,NO,01,01,01,02,02,21 AV NW & 4 ST NW
07365146,02,2,12,08,MINOR INJURY,012,F,,07,00,03,02,05,01,01,00,00,00,99,01,200710,19,0742,02,1,1,0,2,01,01,YES,01,01,01,02,01,10 AV NE & 19 ST NE
07365242,02,2,12,08,MAJOR INJURY,038,F,,07,00,01,00,06,01,01,00,00,00,01,01,200710,19,0950,02,2,1,0,2,01,01,NO,01,01,01,02,02,36 ST SE & 61 AV SE
07366037,02,2,12,08,MINOR INJURY,028,F,,07,00,03,02,06,01,01,00,00,00,01,01,200710,19,2130,02,1,1,0,2,01,01,NO,01,00,00,00,02,16 AV NW & 19 ST NW
07366926,02,2,12,08,MINOR INJURY,019,M,E,07,00,01,02,06,01,01,00,00,00,01,01,200710,20,1530,02,2,1,0,2,01,01,,01,01,01,02,02,ELBOW DR SW & 73 AV SW
07367002,02,2,12,08,MINOR INJURY,022,F,,07,00,01,01,02,01,01,00,00,00,01,01,200710,20,1708,02,1,1,0,1,01,01,,01,01,01,02,02,17 AV SE & 44 ST SE
07368630,02,2,12,08,MAJOR INJURY,072,M,,07,00,01,01,01,00,02,00,00,00,01,01,200710,22,0900,02,1,1,0,2,01,01,NO,01,09,09,09,09,10 ST SW & 4 AV SW
07368821,02,2,12,08,MINOR INJURY,022,M,W,07,00,03,02,99,99,01,00,00,00,01,01,200710,22,0715,02,1,1,0,2,01,01,,01,01,01,02,02,6100 2 ST SW
07368962,01,2,12,08,NO INJURY,037,F,,07,00,01,01,00,00,01,00,00,00,99,01,200710,22,1440,03,1,0,0,2,01,01,NO,01,01,01,02,02,14 AV SE & 44 ST SE
07369174,02,2,12,08,MINOR INJURY,047,F,,07,00,01,00,01,00,01,00,00,00,01,01,200710,22,1730,02,1,1,0,2,01,01,NO,01,01,01,02,02,TARADALE DR NE & TARARIDGE DR NE
07369474,02,2,12,08,MINOR INJURY,046,M,N,07,00,03,02,02,01,02,00,00,00,03,01,200710,22,2222,02,1,1,0,2,01,01,NO,01,01,01,01,02,MACLEOD TR S & 5 AV SW
07370119,02,2,12,99,MINOR INJURY,072,M,,07,00,01,01,08,01,01,00,00,00,01,01,200710,23,1415,02,1,1,0,2,01,01,NO,01,01,01,03,02,DALHAM CR NW & DALHOUSIE DR NW
07370805,02,2,12,08,MINOR INJURY,020,F,,07,00,03,02,02,01,01,00,00,00,03,01,200710,24,0435,02,1,1,0,1,01,01,NO,01,01,01,02,09,7 AV SW & 8 ST SW
07371910,01,2,12,08,MINOR INJURY,054,M,,07,00,03,02,08,01,02,00,00,00,03,01,200710,24,2300,02,1,1,0,2,02,04,YES,01,01,01,03,02,17 AV SE & 36 ST SE
07371915,02,2,12,08,MINOR INJURY,022,M,,07,00,03,02,02,01,01,00,00,00,01,01,200710,24,2315,02,1,1,0,2,02,04,,01,01,02,04,02,17 AV SW & 8 ST SW
07372502,02,2,12,08,MINOR INJURY,038,F,,07,00,01,01,01,00,03,00,00,00,01,07,200710,25,1000,02,1,1,0,1,01,01,,01,01,01,08,01,1130 11 AV SW
07372768,02,2,12,08,MINOR INJURY,010,F,,07,00,01,01,01,00,02,00,00,00,01,01,200710,25,1650,02,1,1,0,2,01,01,NO,01,01,01,02,0*,300 18 AV NW
07372933,02,2,12,08,MINOR INJURY,059,F,,07,00,03,02,01,00,02,00,00,00,01,01,200710,25,1920,02,1,1,0,2,01,01,NO,09,01,01,02,01,3516 8 AV NE
07373037,02,2,12,08,MINOR INJURY,034,F,,07,00,03,02,01,00,01,00,00,00,99,01,200710,25,2015,02,1,1,0,2,02,01,NO,09,01,01,01,02,6455 MACLEOD TR S
07373397,02,2,12,08,MAJOR INJURY,060,M,,07,00,03,02,02,01,01,00,00,00,01,01,200710,26,0706,02,1,1,0,2,01,01,,01,01,01,03,02,MARLBOROUGH DR NE & 52 ST NE
07373419,02,2,12,08,DEATH,087,M,,07,00,99,00,01,00,03,00,00,00,01,01,200710,26,0752,01,1,0,1,2,01,01,YES,01,02,01,03,02,MILLRISE DR SW & SHAWNESSY DR SW
07373858,02,2,12,08,MAJOR INJURY,051,M,,07,00,01,00,01,00,01,00,00,00,01,01,200710,26,1610,02,1,1,0,2,01,01,YES,01,01,01,03,01,114 AV SE & 41 ST SE
07374038,02,2,12,08,MINOR INJURY,023,F,,07,00,03,02,06,01,01,00,00,00,01,01,200710,26,1900,02,1,1,0,2,01,01,,01,01,01,01,02,2 ST SW & 4 AV SW
07375328,02,2,12,08,MINOR INJURY,016,F,,07,00,03,02,01,00,02,00,00,00,01,01,200710,27,2030,02,1,1,0,2,01,01,,01,01,02,02,01,WHITEFIELD DR NE & WHITEFIELD PL NE
07377073,02,2,12,08,MAJOR INJURY,018,F,,00,00,01,01,02,01,01,00,00,00,01,01,200710,29,0945,02,1,1,0,2,01,01,YES,01,01,01,02,02,PARKDALE BV NW & 29 ST NW
07378893,01,2,12,99,NO INJURY,009,M,S,07,00,99,99,01,00,01,00,00,00,02,07,200710,20,1800,02,1,1,0,2,01,01,NO,01,01,02,01,01,4848 DALTON DR NW
07379046,02,2,12,08,MINOR INJURY,022,F,,07,00,03,02,01,00,01,00,00,00,99,01,200710,30,2200,02,1,1,0,2,01,01,YES,01,01,01,04,02,SUNBANK WY SE & SUNPARK DR SE
07379301,02,2,12,08,MAJOR INJURY,036,M,,07,00,03,01,06,01,01,00,00,00,01,01,200710,31,0545,02,1,1,0,2,01,01,,01,01,01,02,01,17 AV SE & 42 ST SE
07379816,02,2,12,08,MINOR INJURY,026,M,,07,00,01,01,06,01,03,00,00,00,01,01,200710,31,1507,02,1,1,0,2,01,01,,01,01,01,01,01,16 AV NE & 52 ST NE
07380039,02,2,12,08,MINOR INJURY,044,F,,07,00,01,00,01,00,98,00,00,00,01,01,200710,31,1730,02,1,1,0,2,01,01,NO,09,01,01,08,08,8220 CENTRE ST N
07380074,02,2,12,99,MINOR INJURY,007,M,,07,00,01,99,01,00,02,00,00,00,99,01,200710,31,1814,02,1,1,0,2,01,01,NO,01,01,01,02,01,RUNDLEHORN DR NE & 38 ST NE
07380335,02,2,12,08,MINOR INJURY,030,M,,07,00,03,02,01,00,03,00,00,00,01,01,200710,31,2130,02,1,1,0,2,01,01,NO,09,01,01,08,08,6455 MACLEOD TR S
07381378,02,2,12,08,MINOR INJURY,027,F,,07,00,01,01,02,01,01,00,00,00,01,07,200711,01,1630,02,1,1,0,2,01,01,,01,01,01,03,02,RIVERBEND GA SE & 18 ST SE
07381436,02,2,12,99,MINOR INJURY,010,M,,07,00,01,00,02,01,01,00,00,00,99,01,200711,01,1730,02,1,1,0,1,01,01,NO,01,01,01,02,02,ELBOW DR SW & 38 AV SW
07382066,01,2,12,08,MAJOR INJURY,015,M,,07,00,01,00,01,00,02,00,00,00,01,01,200711,02,0825,02,2,1,0,2,01,01,NO,01,01,01,02,01,MADIGAN DR NE & 8 AV NE
07382691,02,2,12,08,MINOR INJURY,017,M,,07,00,01,01,01,00,98,00,00,00,01,01,200711,02,1800,02,1,1,0,2,01,01,NO,09,01,01,08,08,15 MILLRISE BV SW
07383960,02,2,12,08,MINOR INJURY,071,F,,07,00,01,01,01,00,03,00,00,00,01,01,200711,03,1544,02,1,1,0,2,01,01,NO,09,09,09,08,08,8228 MACLEOD TR S
07385322,02,2,12,99,MINOR INJURY,013,F,,07,00,01,01,01,00,03,00,00,00,01,01,200711,04,1630,02,1,1,0,1,01,01,,01,09,09,09,08,6006 RUNDLEHORN DR NE
07385714,02,2,12,08,MINOR INJURY,049,M,,07,00,01,01,06,01,01,00,00,00,99,01,200711,05,0815,02,1,1,0,2,01,01,NO,01,01,01,03,02,17 AV SE & 52 ST SE
07385753,02,2,12,08,MAJOR INJURY,051,M,,07,00,01,01,02,01,01,00,00,00,01,01,200711,05,0900,02,1,1,0,2,01,01,,01,01,01,02,02,12 AV SW & 14 ST SW
07385949,02,2,12,08,NO INJURY,000,M,,07,00,01,00,01,00,0*,00,00,00,01,01,200710,31,0805,03,1,0,0,2,01,01,,09,09,09,08,08,2681 SUNRIDGE WY NE
07386360,02,2,12,99,MINOR INJURY,014,M,,07,00,03,02,01,00,01,00,00,00,99,01,200711,05,1721,02,1,1,0,2,01,01,NO,01,01,01,03,02,30 AV NW & 4 ST NW
07387643,01,2,12,08,MAJOR INJURY,054,F,,07,00,03,02,02,01,0*,00,00,00,01,01,200711,06,1850,02,1,1,0,2,01,01,YES,01,01,01,03,02,44 AV NE & 52 ST NE
07388372,02,2,12,08,NO INJURY,036,F,,07,00,99,99,01,00,0*,00,00,00,99,01,200711,01,2155,02,1,1,0,2,99,99,NO,09,09,09,08,08,901 64 AV NE
07388753,02,2,12,99,MINOR INJURY,015,F,W,07,00,01,01,01,00,01,00,00,00,01,01,200711,05,0750,02,1,1,0,2,01,01,,01,09,09,09,02,MADIGAN DR NE & MANORA HL NE
